beer_id,brewery_id,beer_name,beer_style,beer_abv
69686,23741,Pilsator Pilsener,German Pilsener,5.0
69687,17980,Vermont Maple Sunrise Ale,Fruit / Vegetable Beer,5.0
69688,9629,Short's Bananarama,Fruit / Vegetable Beer,10.0
69689,9629,Short's Mama's Strawberry Milk,Fruit / Vegetable Beer,9.0
69690,7600,Erdbeer Porter,Schwarzbier,4.2
69691,1382,Muižnieku,Euro Pale Lager,5.0
69692,552,Witheer,Witbier,5.0
69693,9629,Short's Rich In The Dirt,Tripel,8.0
69694,7319,Braugold Porter,Schwarzbier,4.4
69695,2170,De Cam Faro,Faro,5.0
69696,18081,Summer Ale,Kölsch,
69697,68,Backyard Ale,Smoked Beer,7.5
69698,68,In De Wildeman Farmhouse IPA,Belgian IPA,7.5
69699,11031,De Molen Mooi & Machtig (Cognac B.A.),English Barleywine,17.4
69700,15083,Vlaamsche Reus Blond,Belgian Pale Ale,6.1
69701,889,Tournée Générale Tripel Hop,Belgian Strong Pale Ale,7.5
69702,25710,Seizoen Bretta,Saison / Farmhouse Ale,8.0
69703,6045,Jack The RIPA,Belgian IPA,5.6
69704,860,Letter A - Apricot Ale,Fruit / Vegetable Beer,
69705,860,OPA Pale Ale,American Pale Ale (APA),
69706,860,Milk Stout,Milk / Sweet Stout,
69707,864,Red Brick Double IPA,American Double / Imperial IPA,9.0
69708,3925,Paint It Black,American Black Ale,5.8
69709,17014,Railway City Coco Loco,American Pale Wheat Ale,5.0
69710,24481,Saison De Beaver,Saison / Farmhouse Ale,5.8
69711,14349,Paradise Valley Grapefruit Ale,Fruit / Vegetable Beer,5.0
69712,302,Dundee Summer Wheat Beer,American Pale Wheat Ale,4.5
69713,17856,Horny Goat Berry Horny,American Pale Wheat Ale,
69714,436,Grimbergen Selection Speciaal Dubbel,Dubbel,7.0
69715,184,La Trappe Isid’or Oak Aged Trappist Ale,Belgian Pale Ale,7.5
69716,17981,Xenu Honey Cream Ale,Cream Ale,5.0
69717,24764,Urbanator,Doppelbock,
69718,4742,Navarro Yarrow,Herbed / Spiced Beer,6.5
69719,16043,Beersel Morning,Saison / Farmhouse Ale,
69720,22511,Phenomenology Of Flora,Saison / Farmhouse Ale,7.0
69721,262,He'Brew Hop Manna Test Batch #1,American IPA,6.8
69722,12718,Berzerkely IPA,American IPA,
69723,25384,Hopshackle Special No. 001 Bitter,English Bitter,5.2
69724,23738,Four North Pale Ale,American Pale Ale (APA),5.0
69725,1837,Zatek 2011-A,Foreign / Export Stout,8.0
69726,25384,Hopshackle Extra Special Bitter,Extra Special / Strong Bitter (ESB),4.8
69727,5318,Back In Mak (La Cruda),American Porter,6.7
69728,25384,Hopshackle Hop And Spicey,Herbed / Spiced Beer,5.0
69729,1636,John Sebastian Goundie's Bitter,English Bitter,
69730,11031,De Molen Bommen & Granaten Cascade Dry Hopped,American Barleywine,15.2
69731,1636,Hop Grenade,American Double / Imperial IPA,
69732,1680,Citra,American Pale Ale (APA),4.6
69733,5275,Front Street 80 Schilling - Bourbon Barrel Aged,Scottish Ale,5.3
69734,4701,Fightin' Pike Pilsner,German Pilsener,
69735,17232,Train Jumper Black IPA,American Black Ale,6.5
69736,17232,Bourbon Barrel Bellywasher,Scotch Ale / Wee Heavy,8.0
69737,11342,Citra IPA,American IPA,
69739,35,SAVOR Flowers,Scottish Gruit / Ancient Herbed Ale,10.0
69740,25711,Eataly Indian Brown Ale,American Brown Ale,
69741,21405,Sinistra,Belgian IPA,8.0
69742,3446,Bowen Island Hemp Blonde Ale,American Blonde Ale,5.0
69743,5316,Elevation,American Double / Imperial IPA,7.5
69744,14518,Whaler's Wheat,American Pale Wheat Ale,
69745,4713,Alt Ostheimer Alkoholfrei Schankbier,Altbier,
69746,6006,Zwiesel Löwentrunk,German Pilsener,5.0
69747,6141,Stöttner Neues Helles,Munich Helles Lager,4.9
69748,6141,Stöttner Pfaffen Gold,Euro Strong Lager,6.1
69749,923,Barrel Aged Nefarious,American Strong Ale,
69750,401,Baltika Razlivnoe,Keller Bier / Zwickel Bier,5.3
69751,23904,Cherry Wheat,American Pale Wheat Ale,4.8
69753,10485,Session Ale #57: Obstacle Delusion,English Dark Mild Ale,4.5
69754,905,The Shinining Ale No. 217,American Pale Ale (APA),
69755,19726,MacLean's Sgian-Dubh Porter,English Porter,4.2
69756,25381,Conqueror Black IPA,English India Pale Ale (IPA),5.0
69757,20459,Cwrw Glaslyn/Glaslyn Ale,English Bitter,4.2
69758,1666,Simon's Private Stock Porter,English Porter,6.8
69759,22116,La Mesa Negra,American Wild Ale,7.0
69760,23222,Golden Nugget IPA,American IPA,6.8
69761,24701,Cock-Sockin' Ball-Knockin' Chipotle Stout,American Stout,
69762,1056,Templeton Rye Whiskey Aged Ebenezer,Old Ale,8.5
69763,21683,Maibock,Maibock / Helles Bock,7.6
69764,21683,CollaBEERation #1: Tripel,Tripel,9.3
69765,23109,Two Dogs IPA,American IPA,6.1
69766,2156,Saison D'Brain,Saison / Farmhouse Ale,4.7
69767,2972,1636 Belgian Dubbel,Dubbel,8.5
69768,2874,Grisette Pom Cool,Fruit / Vegetable Beer,3.5
69769,13371,Bitchin' Camaro,Saison / Farmhouse Ale,
69770,1001,Amber Wheat,American Amber / Red Ale,
69771,24300,Evil Twin Liquid Dookie,American Double / Imperial Stout,10.4
69772,6174,Fattigauer Pilsener,German Pilsener,4.7
69773,2416,Kichesippi 1855,English Brown Ale,5.2
69774,3655,Schlossbräu Märzen,Märzen / Oktoberfest,5.3
69775,1391,Über Frog,Altbier,
69776,23249,IPA Centennial Chinook Nugget,American IPA,7.1
69777,1549,Jamm,American Stout,7.5
69778,18154,Fortuna Czerwony Smok,Vienna Lager,6.2
69779,18739,Dark & Strong,English Strong Ale,8.6
69780,18738,Teerenpeli Hippaheikki T.E.S.B.,Extra Special / Strong Bitter (ESB),4.7
69781,10397,Peggy Maibock,Maibock / Helles Bock,6.6
69782,267,Woodcut No. 5 - Oak-Aged Belgian Style Quad Ale,Quadrupel (Quad),11.3
69783,16866,Iniquitous With Citra Hops,Belgian Strong Pale Ale,10.0
69784,2700,Seaward Pale Ale,American Pale Ale (APA),
69785,25397,Potsdamer Weisse,Berliner Weissbier,3.0
69786,2700,Bouffon,Belgian Dark Ale,
69787,138,Canterbury Jack,English Pale Ale,4.0
69788,2253,Post Rapture Pale Ale,English Pale Ale,5.6
69790,8655,Maxlrainer Jubilator,Doppelbock,7.5
69791,23249,IPA Black FASM Tate,American Black Ale,6.0
69792,199,Indra Kunindra,Foreign / Export Stout,7.0
69793,1177,Cherry Fallen Oats/Oat Amber,American Amber / Red Ale,5.6
69794,23249,The Kernel/Redemption Number One Strong Dark Mild,English Dark Mild Ale,6.1
69795,24162,Ring Of Fire,Scotch Ale / Wee Heavy,
69796,2253,Double Black Diamond Extreme Stout,American Stout,6.9
69797,2156,Neptune's Spear Imperial Stout,American Double / Imperial Stout,9.0
69798,860,Jubilee Jazz Ale,Herbed / Spiced Beer,
69799,742,Russian Imperial Stout,Russian Imperial Stout,13.5
69800,7121,Elevator Imperial IPA,American Double / Imperial IPA,7.0
69801,17310,Otway Wild Hop Organic Ale,Extra Special / Strong Bitter (ESB),
69802,695,Brewerytown Brown,American Brown Ale,5.9
69803,12881,Honey Oatmeal Stout,Oatmeal Stout,5.75
69805,23035,Sainte Source Double IPA,American Double / Imperial IPA,8.0
69806,20472,The Fundamental Blackhorn,American Double / Imperial Stout,11.0
69807,322,Catherine The Great (Calvados),Russian Imperial Stout,10.0
69808,23035,Sainte Source Blanche,American Pale Wheat Ale,6.5
69809,5843,Sigwart Hell,Munich Helles Lager,4.9
69810,16055,Hr. Papsø On Acid,Quadrupel (Quad),13.2
69811,583,Schlafly Framboise,Lambic - Fruit,4.6
69812,22243,Black Mirror,American Black Ale,8.2
69813,25745,Kung Inge,English Pale Ale,5.0
69815,13160,Blondelle,Belgian Strong Pale Ale,8.0
69816,20766,English IPA,English India Pale Ale (IPA),5.8
69817,16094,Clusterf#ck,American IPA,6.6
69818,9685,Dusseldor  Alt,Altbier,5.6
69819,19866,Wheat,American Pale Wheat Ale,5.0
69820,9784,Schoen Dorf,Dortmunder / Export Lager,4.9
69821,9784,Wheelhouse,American Pale Ale (APA),5.7
69822,9784,Bach Nein,Vienna Lager,6.3
69823,9784,Lumiere,Saison / Farmhouse Ale,6.0
69824,9784,Greg,Scotch Ale / Wee Heavy,6.8
69825,19526,Organic Barley Wine,English Barleywine,13.0
69826,24517,Bluffdiver IPA,American IPA,6.5
69827,1872,Irma Extra,American Wild Ale,7.5
69828,24517,Bierre De Garde,Bière de Garde,6.7
69829,24678,Sour Batch #1,Flanders Oud Bruin,8.5
69830,3599,Kiwi Strong Pale Ale,American Pale Ale (APA),5.5
69831,21868,Kudzu Porter,American Porter,
69833,24215,Victoria Imperial Stout,Russian Imperial Stout,10.3
69834,13524,"South ""O"" Scottish",Scotch Ale / Wee Heavy,8.3
69835,13524,Oaked Dude,American Double / Imperial IPA,
69836,16049,Ironshore Bock,Bock,7.0
69837,15922,Moa Pale Ale,American Pale Ale (APA),5.5
69838,14439,Sigtuna Harvest Ale,English Pale Ale,4.9
69839,13524,Elevation 83,American Pale Ale (APA),8.3
69840,13524,Pacific Imperial Porter,American Porter,9.4
69841,1550,India Red Ale,American IPA,
69842,22598,El Toro Trio: Hopperweizen,Hefeweizen,4.75
69843,6152,Weißer Franke,Hefeweizen,5.1
69844,1356,Bräu Im Moos Dunkel,Munich Dunkel Lager,5.2
69845,19544,Mean Joe Bean,American Porter,
69846,22610,Chapped Hyde Strong Bitter,Extra Special / Strong Bitter (ESB),6.5
69847,23640,Jazz Man Pale Ale,American Pale Ale (APA),
69848,22537,Slagsta Single Hop Ale,American IPA,5.6
69849,15077,Citra Dubbel-IPA,American Double / Imperial IPA,11.5
69850,15077,Hoppy Blonde,Belgian Pale Ale,8.3
69851,18006,Small Animal Big Machine,Fruit / Vegetable Beer,8.5
69852,16993,Ô Fruit Framboise,Fruit / Vegetable Beer,4.0
69853,3718,La Festive,American IPA,6.0
69854,18003,Doppelweizenhoppe,Weizenbock,8.1
69855,3521,Herbakkersbier,Belgian Strong Pale Ale,8.5
69856,618,Strawberry Vanilla Wheat Ale,American Pale Wheat Ale,
69857,20864,Ægir Sumbel Porter,American Porter,4.7
69858,2454,Pig Swig Pig Tail Ale,American Amber / Red Ale,5.5
69859,2743,Green Devil,American Barleywine,
69860,13804,Atoka,Fruit / Vegetable Beer,4.7
69861,2958,Abbaye De Saint Bon-Chien Grand Cru (Aged In Rhum Barrels),Bière de Garde,11.0
69862,450,Karma Factor,Belgian IPA,
69863,2807,Saison Multigrains,Saison / Farmhouse Ale,
69864,17752,Double De Bonsecours,Dubbel,8.5
69865,394,Brotherly Suds (BS2),American Pale Lager,4.8
69866,23246,Hud-a-wa' Strong,American Amber / Red Ale,6.8
69867,24299,Reparationsbajer,American Pale Ale (APA),5.8
69868,3521,Braven Apostel Kerstbier,Belgian Strong Dark Ale,10.0
69869,16420,Ocean Raspberry Summer Wheaten Ale,Fruit / Vegetable Beer,4.8
69871,2641,Living Proof,Belgian Strong Dark Ale,7.6
69872,1313,Zinger Bier,Herbed / Spiced Beer,5.0
69873,26,Eben-Emael,Belgian Pale Ale,5.8
69875,5830,Hacklberg Dultfestbier,Märzen / Oktoberfest,5.5
69876,773,Elm City Vanilla Stout,American Stout,
69877,543,Almere Blondbier,American Blonde Ale,5.0
69878,7628,Sauerländer Weizenbier,Dunkelweizen,5.0
69879,304,Pardàl 11 Echt Svetly Lezak,Czech Pilsener,4.5
69880,5825,Gundel Dunkles Gold,Munich Dunkel Lager,5.2
69881,23076,Little Farmer,Maibock / Helles Bock,7.5
69882,14934,Farmer Ray's Ale,English Bitter,4.5
69883,24481,Saison De Beaver-Sour Version,Saison / Farmhouse Ale,5.8
69884,580,Łomża Niepasteryzowana,Euro Pale Lager,6.0
69885,5508,Belfast,Irish Dry Stout,6.5
69886,6043,Wurm Vollbier Hell,Munich Helles Lager,4.8
69887,581,Stallion Stout,Milk / Sweet Stout,7.3
69888,22439,Rousse,American Amber / Red Ale,5.0
69889,701,Brewnette,American Brown Ale,6.5
69890,6044,Rudolph's Rye Rhapsody,Rye Beer,4.8
69891,16410,Trappist,Dubbel,
69892,6044,Johann Baptist Weissbier,Kristalweizen,5.6
69893,107,Millstream Big Honey Hefe,Weizenbock,9.1
69894,1199,Founders Cashew Mountain Brown,American Brown Ale,10.0
69896,192,The Trip III (Dark Sour Blend),Flanders Oud Bruin,5.7
69897,13307,Super Galena Single Hop IPA,American IPA,6.8
69898,13307,Galena Single Hop IPA,American IPA,6.8
69899,13307,Citra Single Hop IPA,American IPA,6.9
69900,132,Rogue Creamery 75th Anniversary Ale,American Strong Ale,7.6
69901,192,The Trip VII (Black Belgo IPA),American Black Ale,8.5
69902,22511,Motueka,American Pale Ale (APA),5.2
69903,16333,Lil' Kim,American IPA,6.3
69904,383,Live Oak Roggenbier,Roggenbier,4.8
69905,193,Boontlinger Weiss,Kristalweizen,4.7
69906,23076,Magic Mirror,American Strong Ale,11.0
69907,2557,Clipper Light,Low Alcohol Beer,2.7
69908,16888,Verkin Pohmilny Kvas,Kvass,
69909,392,Que¿beck,American Pale Ale (APA),5.5
69910,15976,Hopla,Belgian IPA,7.5
69911,3521,Broederlijke Liefde (w/ Brian O'Reilly),Saison / Farmhouse Ale,8.0
69912,6044,Sabine's Salbeipils,German Pilsener,4.9
69913,6044,Weyermann Schlotfegerla,Rauchbier,5.2
69914,6044,Weyermann Imperial India Pale Ale,American Double / Imperial IPA,6.9
69915,6044,Mälzer Märzen,Märzen / Oktoberfest,5.5
69916,6044,Honigbier,Herbed / Spiced Beer,5.5
69917,18154,Fortuna Zloty Smok,Märzen / Oktoberfest,6.2
69918,17752,Double Bonsecours A L'Erable Randall Mystere,Dubbel,8.0
69919,140,Exportation,American Wild Ale,6.3
69920,1924,DuClaw Exile 5 (imperial Rice IPA),American IPA,7.2
69921,1872,Bandwagon DIPA,American Double / Imperial IPA,8.3
69922,1550,Evergreen IPA,American IPA,6.77
69923,16404,Zillertal Märzen,Märzen / Oktoberfest,5.1
69924,23249,The Kernel/Redemption Number Two India Pale Ale,American IPA,6.1
69925,22472,Sea Witch Watermelon Wheat,Fruit / Vegetable Beer,5.2
69926,199,Smoke Screen (Smoked Helles),Munich Helles Lager,5.4
69927,18006,Barrel Aged Rainbow Rye,American Wild Ale,
69928,2845,Sa!son,Saison / Farmhouse Ale,6.0
69929,24381,Cantankerous Dockhand,American Porter,6.7
69930,9020,Hop Project #48,American IPA,
69931,692,Black Hops,American Black Ale,
69933,1344,Belgian Dubbel,Dubbel,8.0
69934,16866,Nano Series: Hops & Dreams,American Barleywine,9.0
69935,16410,No Crusts,American Brown Ale,6.0
69937,7313,Apoldaer Glockenpils,German Pilsener,4.8
69938,1335,Tun Golden Ale,Belgian Strong Pale Ale,8.5
69939,5083,Roel Linköpingsöl Pils,Czech Pilsener,5.3
69942,21623,Requiem Espresso Stout With Natural Vanilla,American Stout,7.5
69943,24807,Segua,American Amber / Red Ale,5.0
69944,3798,Wheat Ale,American Pale Wheat Ale,
69945,10272,Melville's Strawberry Beer,Fruit / Vegetable Beer,4.1
69946,1140,HoCo Summer Session,American Pale Wheat Ale,7.5
69947,898,Plank I (Rum Barrel),Old Ale,8.0
69948,20775,Ciechan Porter,Baltic Porter,9.0
69949,1386,Summer Solstice,Saison / Farmhouse Ale,
69950,4926,Tight Kite Honey Blonde,American Blonde Ale,5.3
69951,435,Saskaberry,Fruit / Vegetable Beer,6.8
69952,17271,English Pale Ale,English Pale Ale,
69953,21631,Centennial Rye,Rye Beer,
69954,1478,Grand Ridge WHOA!,American Pale Ale (APA),4.5
69955,643,BruRm Midnight Raven,American Stout,
69956,1435,Tuborg Cold Shot 6.5,Euro Strong Lager,6.7
69957,357,668 The Neighbor Of The Beast (Oak Aged),Belgian Strong Pale Ale,9.5
69958,130,Bourbon Barrel Mojo IPA,American IPA,
69959,6045,Imperial Coffee Porter,American Porter,8.7
69960,8545,Moritz Fiege Pils,German Pilsener,4.9
69961,13029,Sequoia,American Amber / Red Ale,4.5
69962,24411,PDG Pale,American Pale Ale (APA),6.3
69964,1949,Altus,Altbier,4.0
69965,18968,Green Tea Pils,Czech Pilsener,
69966,16456,Blonde Ale 2,American Blonde Ale,
69967,17286,Black Mak,Dunkelweizen,5.0
69968,14,Collaborative Groove #1,Scottish Gruit / Ancient Herbed Ale,6.0
69969,1636,Bourbon Imperial Stout,American Double / Imperial Stout,11.0
69970,6044,Willy Wonka Bock,Bock,9.0
69971,272,Mackeson Triple XXX Stout,Milk / Sweet Stout,4.9
69972,6044,Weyermann Triple,Tripel,8.5
69973,6044,Bohemian Dunkel,Dunkelweizen,5.5
69974,6044,Barley Wine,American Barleywine,11.5
69975,10099,Ardent IPA,Belgian IPA,6.2
69976,18086,Chazmo Altbier,Altbier,
69977,1317,Pictish Ale,Scottish Gruit / Ancient Herbed Ale,6.0
69978,1666,River Rat Triple (previously River Piraat),Tripel,9.0
69979,20672,A Few Hops More,American Double / Imperial IPA,8.8
69980,24411,Fruitcup Surprise,Witbier,6.0
69981,19866,Barrel-Aged Wit (Sole Composition Series),Witbier,
69983,2743,Treasure Chest,Belgian Pale Ale,7.0
69984,16068,Cerise Noir  - Pinot Barrel Aged,Fruit / Vegetable Beer,7.0
69985,13882,S:t Eriks Skördeöl,Euro Dark Lager,5.3
69986,1125,Numbskull IPA,American IPA,
69987,2431,Kristall Weizen,Kristalweizen,5.0
69988,4832,Brunch Stout,American Double / Imperial Stout,9.0
69989,2915,Natie's Tripel,Tripel,
69990,4832,Kinder Pils,German Pilsener,3.9
69991,2915,Naughty Ale,American IPA,
69992,2915,Light,Light Lager,
69993,23964,Man Singh Indian Pale Ale,English India Pale Ale (IPA),5.4
69994,3364,Hydes Original Bitter,English Bitter,3.8
69995,24939,Harry's Premium Lager (HPL),American Adjunct Lager,5.0
69996,2210,Nectar IPA,American IPA,6.7
69997,24055,Easy Rider,American Pale Ale (APA),5.2
69998,15292,Beehive Honey Ale,English Bitter,3.9
69999,17278,Weizenhammer Weiss,Hefeweizen,5.0
70000,18081,Sesame Plum Sour,American Wild Ale,
70001,22150,Stillwater / Brewer's Art Debutante,Saison / Farmhouse Ale,6.4
70002,17278,Blueberry Wheat,Fruit / Vegetable Beer,5.0
70003,20417,White Birch Apprentice Series Camp Travis,American Barleywine,9.2
70004,17981,Cranapple Passion IPA,Fruit / Vegetable Beer,
70005,13307,Columbus Single Hop IPA,American IPA,6.9
70006,2946,Old School IPA,American IPA,6.4
70007,13307,Magnum Single Hop IPA,American IPA,6.8
70008,21092,St. Cloud Belgian White,Witbier,
70009,9020,Hap And Harry's Lynchburg Lager,American Amber / Red Lager,4.5
70010,13307,Sorachi Ace Single Hop IPA,American IPA,6.8
70011,1177,Crimson Oat,American Amber / Red Ale,6.0
70012,1386,Saint Humulus,Belgian IPA,
70013,23066,Notorius IPA3,American Double / Imperial IPA,12.0
70014,19378,541 Lager,American Pale Lager,
70015,14916,Double IPA Du Dépanneur De La Plaza,American Double / Imperial IPA,5.5
70017,22200,Red Headed Bitch,American Amber / Red Ale,6.0
70018,25667,Pearl Snap Pils,German Pilsener,5.3
70019,25186,Hawbaker's Sour Quad,American Wild Ale,
70020,25436,Imperial Red Ale,American Strong Ale,8.3
70021,22843,Breakside Hoppy Amber,American Amber / Red Ale,7.0
70022,13371,Trapped Under Eisbock,Eisbock,14.0
70023,7375,Nitro Cream Ale,Cream Ale,4.0
70024,63,Hop Secret,American Pale Ale (APA),6.0
70025,63,Rapture Stout,American Stout,6.5
70026,395,2 Brewers 1 Pint,American Brown Ale,5.0
70027,18189,Blance,Witbier,4.2
70028,18390,Vale IPA,American IPA,5.5
70029,2553,The Grandfather,English Barleywine,9.2
70030,25775,L'Interdite,American IPA,6.0
70031,3411,Hurricane Jack,English Pale Ale,4.4
70032,1608,Sanity IPA,American IPA,
70033,1144,Citra Weizen,American Pale Wheat Ale,5.0
70034,1144,Saison Blanche With Brett,Saison / Farmhouse Ale,6.9
70035,15526,End Of The Trail,American Pale Ale (APA),5.5
70036,2681,Priscilla Wheat,American Pale Wheat Ale,
70037,2681,E.F.B Imperial Pilsner,Czech Pilsener,8.1
70038,396,AleSmith Decadence 2008 Barrel Aged,English Barleywine,11.0
70039,18796,Hildegard Rouge Des Cantons,American Wild Ale,7.0
70040,653,California IPA,American IPA,6.0
70041,18796,Hopkins Porter Fume,Smoked Beer,5.5
70042,267,Hiveranno,American Wild Ale,9.5
70043,18796,Barnstown Lavande,Witbier,5.0
70044,17208,Ölvisholt Vatnajökull Frozen In Time,Doppelbock,6.0
70045,16068,Graduation Ale,Rye Beer,5.0
70046,396,San Diego Dark Session Ale,American Brown Ale,
70047,412,Monchshof Kulmquell,Munich Helles Lager,4.9
70048,1302,Tripel,Tripel,9.0
70049,25186,Hawbaker's Saison,Saison / Farmhouse Ale,
70050,20914,Volfas Engelman Imperial Porteris,Baltic Porter,6.0
70051,1590,Diamond Knot Blonde Ale,American Blonde Ale,4.2
70052,1636,Bitter Brother,Extra Special / Strong Bitter (ESB),4.7
70053,1140,Stillwater/Oliver Channel Crossing #4,Extra Special / Strong Bitter (ESB),6.8
70054,396,Alesmith Speedway Stout - Vanilla And Coconut ,American Double / Imperial Stout,12.0
70055,6994,Alexander Keith's Ambrosia Blonde,American Blonde Ale,5.2
70056,19897,Spring Migration (2011 Rum Barrel Golden Ale),American Strong Ale,10.0
70057,1177,American Wheat,American Pale Wheat Ale,
70058,1177,Rhubarb Double Hefe,Hefeweizen,7.3
70059,700,Slight Return,American Pale Ale (APA),
70060,1141,Libre Exchange,Foreign / Export Stout,6.9
